2,0.17,4.94,0.0129,98,98,0
2,0.170147229396954,4.93970528935982,0.0129328235876681,97.0348755958174,97.8374948094648,0
2,0.170294583621945,4.93941035577717,0.0129656489378137,96.4456583242346,97.5624707046133,0
2,0.170442071971208,4.93911518261468,0.0129984762157879,96.117759411556,97.2463958297748,0
2,0.170589697305342,4.93881976472213,0.0130313055026875,95.9428726936047,96.9440280784643,0
2,0.1707374612989,4.93852409906347,0.0130641368667158,95.8493850263852,96.6821951657138,0
2,0.170885364365183,4.93822818483544,0.0130969703775418,95.7883427335471,96.4659093921366,0
2,0.171033406447715,4.93793202213269,0.0131298060404288,95.763509258132,96.2918366313456,0
2,0.171181587742481,4.9376356105401,0.0131626439218582,95.7485383615359,96.154952256716,0
2,0.17132990831214,4.93733894991306,0.0131954840547053,95.742376470144,96.0494903265934,0
2,0.171478368235928,4.9370420400765,0.0132283264729022,95.7388445202856,95.9708947489369,0
2,0.171626967690587,4.93674488063909,0.0132611712529087,95.7351644368133,95.9091244281141,0
2,0.171775706761477,4.9364474714138,0.0132940184297445,95.7320066096188,95.862375637799,0
2,0.171924585819994,4.9361498115843,0.0133268681582353,95.7282932896741,95.8187148580544,0
2,0.172073604596162,4.93585190174407,0.0133597203257704,95.7249134827209,95.7869247681744,0
2,0.172222763089982,4.93555374189309,0.0133925749323497,95.7218671887594,95.767005368159,0
2,0.172372061589814,4.93525533139989,0.013425432095912,95.7189319299011,95.7534424612892,0
2,0.172521500512672,4.93495666935125,0.0134582919870166,95.7157859653594,95.7382615832062,0
2,0.172671079505279,4.93465775652081,0.0134911544611724,95.7127018609439,95.7282183782801,0
2,0.172820798567634,4.93435859290857,0.0135240195183795,95.7096796166547,95.723312846511,0
2,0.172970658143001,4.93405917754703,0.0135568873368149,95.706649945593,95.7195089386213,0
2,0.173120658515932,4.9337595098151,0.0135897580308591,95.7035683691085,95.7142157171052,0
2,0.173270799356044,4.9334595904339,0.0136226314677086,95.7004865298666,95.7104414323796,0
2,0.173421080663335,4.93315941940343,0.0136555076473636,95.6974044278672,95.7081860844444,0
2,0.173571503022423,4.93285899545199,0.0136883868006105,95.6943180242972,95.7056085089778,0
2,0.173722066522073,4.93255831838648,0.0137212689624907,95.691226705925,95.7024291534634,0
2,0.173872770898556,4.9322573887806,0.0137541540288928,95.6881322947248,95.6994785970696,0
2,0.17402361615187,4.93195620663434,0.0137870419998166,95.6850347906966,95.6967568397964,0
2,0.174177109664232,4.93165026100208,0.0138200003114276,95.681899885944,95.6937307112003,0
2,0.17433142376411,4.93134283918886,0.0138529805854689,95.6787536119009,95.6905614903986,0
2,0.174485737863989,4.93103541737563,0.0138859608595102,95.6756073378579,95.6873922695969,0
2,0.174640051963867,4.9307279955624,0.0139189411335515,95.6724610638149,95.6842230487952,0
2,0.174794366063746,4.93042057374917,0.0139519214075928,95.6693147897718,95.6810538279935,0
2,0.174948680163624,4.93011315193595,0.0139849016816341,95.6661685157288,95.6778846071917,0
2,0.175102994263503,4.92980573012272,0.0140178819556753,95.6630222416857,95.67471538639,0
2,0.175257308363381,4.92949830830949,0.0140508622297166,95.6598759676427,95.6715461655883,0
2,0.17541162246326,4.92919088649626,0.0140838425037579,95.6567296935996,95.6683769447866,0
2,0.175565936563138,4.92888346468304,0.0141168227777992,95.6535834195566,95.6652077239849,0
2,0.175720250663017,4.92857604286981,0.0141498030518405,95.6504371455135,95.6620385031832,0
2,0.175874564762896,4.92826862105658,0.0141827833258818,95.6472908714705,95.6588692823814,0
2,0.176028878862774,4.92796119924335,0.0142157635999231,95.6441445974275,95.6557000615797,0
